Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_210086_2895	Central metabolism	Red	circle	Methanosarcina mazei1.H.M.2.2 JJQV01	Inositol_1_phosphate_synthase_EC_5.5.1.4_	2
6666666_211522_1440	Central metabolism	Red	circle	Methanosarcina mazei C16 C16 CP009514.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211557_2176	Central metabolism	Red	circle	Methanosarcina horonobensis HB-1 = JCM 15518 HB-1 CP009516.1	hypothetical_protein	2
6666666_210276_838	Central metabolism	Red	circle	Methanosarcina sp Ant1 MDTP01	510_methylenetetrahydrofolate_reductase_EC_1.5.1.20_	1
6666666_211623_613	Central metabolism	Red	circle	Methanosarcina barkeri 3 3 CP009517.1	Tetrahydromethanopterinalpha_L_glutamate_ligase	2
6666666_211919_2418	Central metabolism	Red	circle	Methanosarcina vacuolata Z-761 Z-761 CP009520.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211943_2439	Central metabolism	Red	circle	Methanosarcina sp Kolksee Kolksee CP009524.1	FIG049181_CBS_domain_containing_protein	1
6666666_210589_2293	Central metabolism	Red	circle	Methanosarcina barkeri JCM 10043JCM 10043 BBEF01	Trk_system_potassium_uptake_protein_TrkA	1
6666666_211948_522	Central metabolism	Red	circle	Methanosarcina barkeri 227 227 CP009530.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211544_509	Central metabolism	Red	circle	Methanosarcina barkeri CM1 CM1 CP008746.1	Large_Subunit_Ribosomal_RNA_lsuRNA_LSU_rRNA	1
6666666_211920_2312	Central metabolism	Red	circle	Methanosarcina barkeri MS MS CP009528.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211914_4284	Central metabolism	Red	circle	Methanosarcina barkeri str. Fusaro Fusaro CP000099.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211946_1276	Central metabolism	Red	circle	Methanosarcina barkeri str. Wiesmoor Wiesmoor CP009526.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210142_2880	Central metabolism	Red	circle	Methanosarcina flavescensE03.2 LKAZ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211573_2475	Central metabolism	Red	circle	Methanosarcina sp 795 - CP011449.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209995_2343	Central metabolism	Red	circle	Methanosarcina sp DTU009 LFRP01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211713_617	Central metabolism	Red	circle	Methanosarcina thermophila TM-1 TM-1 CP009501.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211628_247	Central metabolism	Red	circle	Methanosarcina thermophila CHTI-55 CHTI-55 CP009502.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211599_3552	Central metabolism	Red	circle	Methanosarcina acetivorans C2A C2A AE010299.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211571_1565	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Methanosarcina siciliae C2J C2J CP009508.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211698_1907	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Methanosarcina siciliae HI350 HI350 CP009507.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211634_1919	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Methanosarcina siciliae T4_M T4_M CP009506.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211678_1715	Central metabolism	Red	circle	Methanosarcina sp WH1 WH1 CP009504.1	hypothetical_protein	1
6666666_211661_2252	Central metabolism	Red	circle	Methanosarcina sp WWM596 WWM596 CP009503.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210243_3288	Central metabolism	Red	circle	Methanosarcina sp 2.H.T.1A.62.H.T.1A.6 JJOY01	Duplicated_ATPase_component_of_energizing_module_of_predicted_tryptophan_ECF_transporter	1
6666666_210117_2461	Central metabolism	Red	circle	Methanosarcina sp 2.H.T.1A.82.H.T.1A.8 JJOZ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210200_3755	Central metabolism	Red	circle	Methanosarcina sp 2.H.T.1A.152.H.T.1A.15 JJOW01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210041_1576	Central metabolism	Red	circle	Methanosarcina sp 2.H.T.1A.32.H.T.1A.3 JJOX01	Lysyl_tRNA_synthetase_class_I___EC_6.1.1.6_	1
6666666_210132_3177	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Methanosarcina sp 1.H.A.2.21.H.A.2.2 JJQL01	Electron_transport_complex_protein_RnfB	1
6666666_210318_441	Central metabolism	Red	circle	Methanosarcina sp 2.H.A.1B.42.H.A.1B.4 JJOV01	M._jannaschii_predicted_coding_region_MJ1370	1
6666666_210035_2207	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Methanosarcina sp 1.H.T.1A.11.H.T.1A.1 JJQY01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211655_2137	Central metabolism	Red	circle	Methanosarcina lacustris Z-7289 Z-7289 CP009515.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211538_2558	Central metabolism	Red	circle	Methanococcoides burtonii DSM 6242 DSM 6242 CP000300.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211693_545	Central metabolism	Red	circle	Methanococcoides methylutens MM1 MM1 CP009518.1	UDP_glucose_6_dehydrogenase_EC_1.1.1.22_	1
6666666_209953_2037	Central metabolism	Red	circle	Methanococcoides methylutensDSM 2657 JRHO01	hypothetical_protein	1
6666666_210164_2362	Central metabolism	Red	circle	Methanolobus sp T82-4 LSRV01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211618_1934	Central metabolism	Red	circle	Methanolobus psychrophilus R15 R15 CP003083.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211962_2208	Central metabolism	Red	circle	Methanomethylovorans hollandica DSM 15978 DSM 15978 CP003362.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210162_1152	Central metabolism	Red	circle	Methanolobus tindarius DSM 2278DSM 2278 AZAJ01	FOG_HEAT_repeat	1
6666666_211562_537	Central metabolism	Red	circle	Methanopyrus kandleri AV19 AV19 AE009439.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210642_567	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA259O05 LHXV01	hypothetical_protein	1
6666666_210653_433	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA259E19 LHXO01	hypothetical_protein	1
6666666_210664_63	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA382F02 LHYG01	hypothetical_protein	1
6666666_210706_562	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA259M10 LHXU01	predicted_protein	1
6666666_210692_274	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA259I07 LHXQ01	CoA_disulfide_reductase_EC_1.8.1.14____Disulfide_bond_regulator	1
6666666_210112_283	Central metabolism	Red	circle	Hadesarchaea archaeon DG-33-1 LQHJ01	archaeosine_tRNA_ribosyltransferase_EC_2.4.2.___type_1	1
6666666_210713_168	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA261D19 LHXX01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210686_194	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA261O19 LHYB01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211692_949	Central metabolism	Red	circle	Methanolacinia petrolearia DSM 11571 - CP002117.1	hypothetical_protein	2
6666666_209959_961	Central metabolism	Red	circle	Methanolacinia paynteriDSM 2545 AXDV01	hypothetical_protein	2
6666666_211600_1546	expansion	Gray	circle	Methanoculleus bourgensis MS2 MS2T HE964772.2	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210480_1950	expansion	Gray	circle	Methanoculleus sp DTU006 LFRN01	hypothetical_protein	2
6666666_210288_550	Central metabolism	Red	circle	Methanoculleus marisnigri LGHE01	SSU_ribosomal_protein_S20e_S10p_	1
6666666_209958_601	Central metabolism	Red	circle	Methanoculleus marisnigri LGGD01	Replication_factor_C_small_subunit	1
6666666_210381_58	Central metabolism	Red	circle	Methanomicrobiales archaeon Methan_07 LUYK01	hypothetical_protein	1
6666666_210260_1845	Central metabolism	Red	circle	Methanoculleus sediminisS3Fa JXOJ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211612_77	expansion	Gray	circle	Methanoculleus marisnigri JR1 JR1 CP000562.1	hypothetical_protein	2
6666666_210544_1094	Central metabolism	Red	circle	Methanoculleus sp MH98AMH98A JMIO01	Putative_RNA_binding_protein_COG1094	2
6666666_210176_502	expansion	Gray	circle	Methanoculleus horonobensisT10 BCNY01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209937_870	Central metabolism	Red	circle	Methanoculleus sp SDB LKUD01	flavodoxin	1
6666666_211699_2919	Central metabolism	Red	circle	Methanoregula formicica SMSP SMSP CP003167.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211584_244	Central metabolism	Red	circle	Methanoregula boonei 6A8 6A8 CP000780.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210033_1030	Central metabolism	Red	circle	Methanomicrobium mobile BPBP JOMF01	hypothetical_protein	1
6666666_210092_3311	Central metabolism	Red	circle	Methanoplanus limicola DSM 2279DSM 2279 AHKP01	n_type_ATP_pyrophosphatase_superfamily__TilS_and_TtcA_like	1
6666666_211692_1377	Secondary metabolsim (antiSMASH)	Cyan	circle	Methanolacinia petrolearia DSM 11571 - CP002117.1	Putative_inner_membrane_protein	2
6666666_209959_2519	expansion	Gray	circle	Methanolacinia paynteriDSM 2545 AXDV01	6_phospho_3_hexuloisomerase	2
6666666_210650_1066	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Crenarchaeota group archaeon SMTZ-80 LFWY01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211607_2074	Central metabolism	Red	circle	Methanocella arvoryzae MRE50 MRE50 AM114193.2	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211635_388	Central metabolism	Red	circle	Methanocella conradii HZ254 HZ254 CP003243.1	hypothetical_protein	1
6666666_211614_2980	Central metabolism	Red	circle	Methanocella paludicola SANAE SANAE AP011532.1	ATP_dependent_DNA_ligase_EC_6.5.1.1_	1
6666666_211633_1025	Central metabolism	Red	circle	Methanocaldococcus infernus ME ME CP002009.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210538_288	Central metabolism	Red	circle	Methanocaldococcus villosus KIN24-T80KIN24-T80 AQUK01	Translation_initiation_factor_2_	1
6666666_210251_185	Central metabolism	Red	circle	Methanocaldococcus villosus KIN24-T80KIN24-T80 APMM01	FIG046540_CBS_domain_protein	1
6666666_211954_1220	Central metabolism	Red	circle	Methanocaldococcus fervens AG86 AG86 CP001696.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_212751_479	Central metabolism	Red	circle	Methanocaldococcus jannaschii DSM 2661 DSM 2661 NC_000909.1	CO_dehydrogenase_acetyl_CoA_synthase_subunit_beta_acetyl_CoA_synthase_EC_2.3.1.169_	1
6666666_211583_1399	Central metabolism	Red	circle	Methanocaldococcus bathoardescens JH146 CP009149.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211921_1743	Central metabolism	Red	circle	Methanocaldococcus sp FS406-22 FS406-22 CP001901.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210534_1687	Central metabolism	Red	circle	Methanotorris formicicus Mc-S-70Mc-S-70 AGJL01	CRISPR_associated_RecB_family_exonuclease_Cas4a	1
6666666_211547_1739	Central metabolism	Red	circle	Methanotorris igneus Kol 5 Kol 5 CP002737.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211918_1748	Central metabolism	Red	circle	Methanocaldococcus vulcanius M7 M7 CP001787.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210355_101	Central metabolism	Red	circle	Methanocorpusculum bavaricum DSM 4179DSM 4179 AUMX01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211620_1755	Central metabolism	Red	circle	Methanocorpusculum labreanum Z Z CP000559.1	hypothetical_protein	1
6666666_210058_4169	Central metabolism	Red	circle	Methanoculleus chikugoensis JCM 10825JCM 10825 BBBH01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210260_1309	expansion	Gray	circle	Methanoculleus sediminisS3Fa JXOJ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210176_1935	Central metabolism	Red	circle	Methanoculleus horonobensisT10 BCNY01	Argininosuccinate_lyase_EC_4.3.2.1_	2
6666666_211612_2018	Central metabolism	Red	circle	Methanoculleus marisnigri JR1 JR1 CP000562.1	hypothetical_protein	2
6666666_210544_2501	expansion	Gray	circle	Methanoculleus sp MH98AMH98A JMIO01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210480_2007	Central metabolism	Red	circle	Methanoculleus sp DTU006 LFRN01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211568_269	Central metabolism	Red	circle	Methanoculleus sp MAB1 - LT158599.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211600_257	Central metabolism	Red	circle	Methanoculleus bourgensis MS2 MS2T HE964772.2	hypothetical_protein	2
6666666_210104_129	Central metabolism	Red	circle	Methanoculleus sp DTU007 LFRO01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210125_1439	Central metabolism	Red	circle	Methanoculleus thermophilusCR-1 BCNX01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_211557_2462	expansion	Gray	circle	Methanosarcina horonobensis HB-1 = JCM 15518 HB-1 CP009516.1	Cation_transporting_ATPase	2
6666666_210465_3769	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.1 JJQK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	3
6666666_210478_1656	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.4 JJQI01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	3
6666666_211623_146	expansion	Gray	circle	Methanosarcina barkeri 3 3 CP009517.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211654_3432	expansion	Gray	circle	Methanosarcina mazei Tuc01 Tuc01 CP004144.1	Uncharacterized_protein_MJ0187	2
6666666_210097_3126	expansion	Gray	circle	Methanosarcina soligelidiSMA-21 JQLR01	Ferredoxin	2
6666666_210010_2013	expansion	Gray	circle	Methanosarcina mazei1.F.A.1B.3 JJQB01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210478_3731	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.4 JJQI01	predicted_protein	3
6666666_210465_17	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.1 JJQK01	hypothetical_protein	3
6666666_209965_3525	expansion	Gray	circle	Methanosarcina mazei1.F.A.1B.4 JJQC01	Ribosomal_protein_S6	2
6666666_210000_653	expansion	Gray	circle	Methanosarcina mazei1.F.A.1A.3 JJQA01	Glutamate_synthase_NADPH_putative_GlxC_chain_EC_1.4.1.13_	2
6666666_210179_1446	expansion	Gray	circle	Methanosarcina mazei3.F.A.1B.1 JJPC01	metal_dependent_phosphohydrolase	2
6666666_210605_3588	expansion	Gray	circle	Methanosarcina mazei1.H.T.2.1 JJQZ01	Molybdenum_transport_system_permease_protein_ModB_TC_3.A.1.8.1_	2
6666666_210075_2389	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.1 JJPO01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210192_2833	expansion	Gray	circle	Methanosarcina mazei3.H.M.1B.1 JJPU01	archaeosine_tRNA_ribosyltransferase_EC_2.4.2.___PUA_domain	2
6666666_210565_2290	expansion	Gray	circle	Methanosarcina mazei1.H.M.0.1 JJQQ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210268_2189	expansion	Gray	circle	Methanosarcina mazei1.F.A.2.8 JJQD01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210144_2232	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.3 JJQM01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_212746_1144	expansion	Gray	circle	Methanosarcina mazei 3.H.M.1B.2 JJPV01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209957_2484	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.6 JJPR01	outer_membrane_lipoprotein_receptor	2
6666666_210443_1641	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.8 JJQP01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210351_814	expansion	Gray	circle	Methanosarcina mazei3.F.A.1A.3 JJPB01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210203_1990	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.3 JJQW01	predicted_protein	2
6666666_210542_967	expansion	Gray	circle	Methanosarcina mazei2.F.T.2.6 JJOU01	hypothetical_protein	2
6666666_210194_2913	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.4 JJQX01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211522_3221	expansion	Gray	circle	Methanosarcina mazei C16 C16 CP009514.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210296_1047	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.4 JJPP01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209928_2294	expansion	Gray	circle	Methanosarcina mazei1.H.M.1A.1 JJQR01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24	2
6666666_210028_2412	expansion	Gray	circle	Methanosarcina mazei3.F.T.1A.4 JJPK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210039_2726	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.7 JJQO01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209976_3680	expansion	Gray	circle	Methanosarcina mazei3.H.A.1A.1 JJPM01	L_proline_glycine_betaine_ABC_transport_system_permease_protein_ProV_TC_3.A.1.12.1_	2
6666666_210305_797	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.5 JJPQ01	Methyl_accepting_chemotaxis_protein	2
6666666_210286_652	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.6 JJPG01	Oligosaccharyl_transferase	2
6666666_209984_1233	expansion	Gray	circle	Methanosarcina mazei2.F.A.2.4 JJOS01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211548_2213	expansion	Gray	circle	Methanosarcina mazei LYC LYC CP009513.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211695_1604	expansion	Gray	circle	Methanosarcina mazei S-6 S-6 CP009512.1	FIG00641605_hypothetical_protein	2
6666666_210254_1327	expansion	Gray	circle	Methanosarcina mazei3.H.M.1B.5 JJPW01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210530_3601	expansion	Gray	circle	Methanosarcina mazei2.F.A.2.3 JJOR01	hypothetical_protein	2
6666666_210096_1880	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.6 JJQN01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210263_236	expansion	Gray	circle	Methanosarcina mazei3.H.T.1A.2 JJPZ01	Conserved_protein	2
6666666_210242_2937	expansion	Gray	circle	Methanosarcina mazei1.H.T.2.3 JJRA01	hypothetical_protein	2
6666666_210365_3468	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.1 JJQG01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209946_1603	expansion	Gray	circle	Methanosarcina mazei1.H.M.1A.3 JJQT01	predicted_protein	2
6666666_210086_728	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.2 JJQV01	Ferrous_iron_transport_protein_A	2
6666666_210178_5489	Central metabolism	Red	circle	Methanosarcina mazei JCM 9314JCM 9314 BBBC01	KH_domain_containing_protein_MJ1533	1
6666666_210615_1381	expansion	Gray	circle	Methanosarcina mazei3.H.A.1A.2 JJPN01	DEAD_box_ATP_dependent_RNA_helicase_CshA_EC_3.6.4.13_	2
6666666_210078_1196	expansion	Gray	circle	Methanosarcina mazei3.F.T.1A.2 JJPJ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210006_1060	expansion	Gray	circle	Methanosarcina mazei3.F.T.2.1 JJPL01	hypothetical_protein	2
6666666_211665_1604	expansion	Gray	circle	Methanosarcina mazei WWM610 WWM610 CP009509.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210054_2043	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.3 JJPE01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210308_241	expansion	Gray	circle	Methanosarcina mazei3.H.M.1A.1 JJPT01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210491_2780	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.3 JJQH01	LSU_ribosomal_protein_L21e	2
6666666_209936_2331	expansion	Gray	circle	Methanosarcina mazei1.F.M.0.5 JJQE01	Conserved_protein	2
6666666_210307_1246	expansion	Gray	circle	Methanosarcina mazei3.F.A.1A.1 JJPA01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210080_3637	expansion	Gray	circle	Methanosarcina mazei2.F.T.0.2 JJOT01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210257_1467	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.12 JJPD01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210481_3553	expansion	Gray	circle	Methanosarcina mazei1.H.A.0.1 JJQF01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209968_1384	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.8 JJPS01	hypothetical_protein	2
6666666_210077_2261	expansion	Gray	circle	Methanosarcina mazei1.H.T.2.5 JJRB01	Serine_threonine_protein_kinase_RIO1_EC_2.7.11.1_	2
6666666_210597_3268	expansion	Gray	circle	Methanosarcina mazei1.H.M.1A.2 JJQS01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211631_3824	expansion	Gray	circle	Methanosarcina mazei Go1 Go1 AE008384.1	Eukaryotic_peptide_chain_release_factor_subunit_1	2
6666666_210517_1564	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.1 JJQU01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210020_3345	expansion	Gray	circle	Methanosarcina mazei3.H.T.1A.1 JJPY01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210343_2396	expansion	Gray	circle	Methanosarcina mazei3.F.T.1A.1 JJPI01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210026_2234	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.7 JJPH01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210617_2026	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.5 JJPF01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210034_2754	expansion	Gray	circle	Methanosarcina mazei3.H.M.2.7 JJPX01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_210499_62	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.6 JJQJ01	Sensory_transduction_histidine_kinase	2
6666666_211638_1508	expansion	Gray	circle	Methanosarcina mazei SarPi SarPi CP009511.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211573_239	expansion	Gray	circle	Methanosarcina sp 795 - CP011449.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211713_1679	expansion	Gray	circle	Methanosarcina thermophila TM-1 TM-1 CP009501.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_211628_2162	expansion	Gray	circle	Methanosarcina thermophila CHTI-55 CHTI-55 CP009502.1	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	2
6666666_209995_2156	expansion	Gray	circle	Methanosarcina sp DTU009 LFRP01	hypothetical_protein	2
6666666_210142_277	expansion	Gray	circle	Methanosarcina flavescensE03.2 LKAZ01	Arsenical_resistance_protein_ACR3	2
BGC0000727_ACK77750	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0000727_ACK77750	Natural Products	1
6666666_210130_820	Central metabolism	Red	circle	Euryarchaeota archaeon 55_53 LGEW01	hypothetical_protein	1
6666666_210156_1061	Central metabolism	Red	circle	Methanosarcinales archeaon 56_1174 LGFK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210585_702	Central metabolism	Red	circle	Methermicoccus shengliensis DSM 18856DSM 18856 JONQ01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
BGC0001778_KKZ73235	Recruited Enzyme (MIBiG)	Blue	circle	BGC BGC0001778_KKZ73235	Natural Products	1
6666666_210458_60	Central metabolism	Red	circle	Thaumarchaeota archaeon JGI OTU-2JGI OTU-2 AWOD01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210508_636	Central metabolism	Red	circle	Aigarchaeota archaeon SCGC AAA471-D15SCGC AAA471-D15 AQTB01	Succinate_dehydrogenase_cytochrome_b_556_subunit	1
6666666_210338_588	Central metabolism	Red	circle	Thaumarchaeota archaeon JGI OTU-1JGI OTU-1 AWOE01	Hydroxymethylglutaryl_CoA_synthase_EC_2.3.3.10_	1
6666666_210147_27	Central metabolism	Red	circle	Aigarchaeota archaeon SCGC AAA471-I13SCGC AAA471-I13 ASPE01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210017_297	Central metabolism	Red	circle	Thaumarchaeota archaeon SCGC AB-179-E04SCGC AB-179-E04 ASPK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210640_277	Central metabolism	Red	circle	Crenarchaeota group-1 archaeon SG8-32-1 LFWU01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210670_286	Central metabolism	Red	circle	Crenarchaeota group archaeon SMTZ1-55 LFWX01	Putative_cytoplasmic_protein_clustered_with_trehalase	1
6666666_210637_506	Central metabolism	Red	circle	Crenarchaeota group-6 archaeon AD8-1 LFWW01	COG2827_putative_endonuclease_containing_a_URI_domain	1
6666666_210018_1383	Central metabolism	Red	circle	Candidatus Bathyarchaeota archaeon BA2 LIHK01	Phosphoribosylanthranilate_isomerase_EC_5.3.1.24_	1
6666666_210654_66	Central metabolism	Red	circle	Crenarchaeota group-1 archaeon SG8-32-3 LFWV01	Aspartokinase_EC_2.7.2.4_	1
6666666_210168_811	Central metabolism	Red	circle	Methanosaeta harundinacea LGHB01	hypothetical_protein	1
