Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_146858_2287	Central metabolism	Red	circle	Mycobacterium leprae Br4923 NC_011896.1	hypothetical_protein	1
6666666_111023_4266	Central metabolism	Red	circle	Mycobacterium Thermoresistibile Atcc 19527 AGVE01	probable_iron_ABC_transporter_ATP_binding_protein__EC3.6.3.34__	1
6666666_111051_4794	Central metabolism	Red	circle	Mycobacterium Hassiacum Dsm 44199 ARBU01	hypothetical_protein	1
6666666_111037_5236	Central metabolism	Red	circle	Mycobacterium Phlei Rivm601174 AJFJ01	Transcriptional_regulator_TetR_family	1
6666666_111004_3451	Central metabolism	Red	circle	Mycobacterium Iranicum Um_Tjl AUWT01	PROBABLE_CONSERVED_MEMBRANE_PROTEIN	1
6666666_110968_174	Central metabolism	Red	circle	Mycobacterium Vaccae Atcc 25954 ALQA01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
350058_13_2885	Central metabolism	Red	circle	Mycobacterium vanbaalenii PYR-1 NC_008726.1	Mobile_element_protein	1
6666666_110991_2442	Central metabolism	Red	circle	Mycobacterium Austroafricanum CCAW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
350054_22_3692	Central metabolism	Red	circle	Mycobacterium gilvum PYR-GCK NC_009338.1	Ccs1_ResB_related_putative_cytochrome_C_type_biogenesis_protein	1
6666666_147073_2939	Central metabolism	Red	circle	Mycobacterium gilvum Spyr1 NC_014814.1	hypothetical_protein	1
6666666_111043_2976	Central metabolism	Red	circle	Mycobacterium Rufum JROA01	Glucose_1_phosphate_cytidylyltransferase__EC_2.7.7.33_	1
6666666_146888_2513	Central metabolism	Red	circle	Mycobacterium chubuense NBB4 NC_018027.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110967_3664	Central metabolism	Red	circle	Mycobacterium Tusciae Js617 AGJJ02	Transcriptional_regulator_GntR_family_domain___Aspartate_aminotransferase__EC_2.6.1.1_	1
6666666_147047_5239	Central metabolism	Red	circle	Mycobacterium rhodesiae NBB3 NC_016604.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146836_2159	Central metabolism	Red	circle	Mycobacterium sinense strain JDM601 NC_015576.1	Prevent_host_death_protein_Phd_antitoxin	1
6666666_110975_980	Central metabolism	Red	circle	Mycobacterium Sp. Um_Wgj AUWR01	FIG00821176_hypothetical_protein	1
6666666_110996_877	Central metabolism	Red	circle	Mycobacterium Mageritense Dsm 44476 CCBF01	Phosphoadenylyl_sulfate_reductase_thioredoxin__EC_1.8.4.8____Adenylyl_sulfate_reductase_thioredoxin__EC_1.8.4.10_	1
6666666_110972_1226	Central metabolism	Red	circle	Mycobacterium Sp. Vkm Ac-1816d AOHQ01	hypothetical_protein	1
6666666_147100_2761	Central metabolism	Red	circle	Mycobacterium neoaurum VKM Ac-1815D NC_023036.2	DedA_protein	1
6666666_110983_2339	Central metabolism	Red	circle	Mycobacterium Neoaurum Atcc 25795 JMDW01	Enoyl_CoA_hydratase__EC_4.2.1.17_	1
6666666_110969_3708	Central metabolism	Red	circle	Mycobacterium Sp. Unccl9 JQLT01	diguanylate_cyclase_phosphodiesterase__GGDEF___EAL_domains__with_PAS_PAC_sensor_s_	1
6666666_111162_1798	Central metabolism	Red	circle	Tsukamurella sp. 1534 CAJY01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111159_2050	Central metabolism	Red	circle	Tsukamurella paurometabola NC_014158.1	Phage_protein	1
6666666_102791_7828	Central metabolism	Red	circle	Nocardia jiangxiensis NBRC 101359 BAGB01	Protein_containing_transglutaminase_like_domain_putative_cysteine_protease	1
6666666_102766_4790	Central metabolism	Red	circle	Nocardia sp. BMG51109 JAFQ01	FIG00861263_hypothetical_protein	1
6666666_102764_5187	Central metabolism	Red	circle	Nocardia transvalensis NBRC 15921 BAGL01	putative_integral_membrane_protein	1
6666666_102760_4551	Central metabolism	Red	circle	Nocardia otitidiscaviarum NBRC 14405 BAGD01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102785_3670	Central metabolism	Red	circle	Nocardia otitidiscaviarum IFM 11049 BATZ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102745_5794	Central metabolism	Red	circle	Nocardia concava NBRC 100430 BAFX01	transporter_putative	1
6666666_102806_6248	Central metabolism	Red	circle	Nocardia niigatensis NBRC 100131 BAGC01	Resolvase_integrase_Bin	1
6666666_102748_2757	Central metabolism	Red	circle	Nocardia asteroides NBRC 15531 BAFO02	DNA_gyrase_subunit_B__EC_5.99.1.3_	1
6666666_112236_778	Central metabolism	Red	circle	Pilimelia anulata JOFP01	FIG043778_hypothetical_protein	1
6666666_102795_3816	Central metabolism	Red	circle	Nocardia paucivorans NBRC 100373 BAGE01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102739_5062	Central metabolism	Red	circle	Nocardia brevicatena NBRC 12119 BAFU01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_113101_3156	Central metabolism	Red	circle	Streptomyces carneus JNZF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102753_4939	Central metabolism	Red	circle	Nocardia carnea NBRC 14403 BAFV01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102768_5117	Central metabolism	Red	circle	Nocardia testacea NBRC 100365 BAGJ01	Hydrolase_alpha_beta_fold_family_protein_At1g52510_AT4G12830_homolog_2	1
6666666_102779_2110	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Nocardia rhamnosiphila NBRC 108938 JOAJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102742_5207	Central metabolism	Red	circle	Nocardia takedensis NBRC 100417 BAGG01	Na___H___antiporter_subunit_A_Na___H___antiporter_subunit_B	1
6666666_102789_2387	Central metabolism	Red	circle	Nocardia sp. CNY236 AXVD01	metal_cation_transporting_ATPase_P_type_ATPase_superfamily__EC3.6.3.___	1
6666666_102793_4669	Central metabolism	Red	circle	Nocardia exalbida NBRC 100660 BAFZ01	putative_integral_membrane_protein	1
6666666_102751_5910	Central metabolism	Red	circle	Nocardia abscessus NBRC 100374 BAFP01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102780_4993	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Nocardia pneumoniae NBRC 100136 BAGF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102750_5805	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Nocardia brasiliensis NBRC 14402 BAFT02	hypothetical_protein	1
6666666_102797_6425	Central metabolism	Red	circle	Nocardia sp. W9851 JNFP01	DNA_polymerase_III_beta_subunit__EC_2.7.7.7_	1
1133849_7_2540	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Nocardia brasiliensis ATCC 700358 NC_018681.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102741_946	Central metabolism	Red	circle	Nocardia brasiliensis IFM 10847 BAUA01	Branched_chain_amino_acid_transport_system_permease_protein_LivM__TC_3.A.1.4.1_	1
1127134_4_2016	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Nocardia cyriacigeorgica GUH-2 NC_016887.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_102749_4574	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Nocardia higoensis NBRC 100133 BAGA01	hypothetical_protein	1
6666666_146840_1887	Central metabolism	Red	circle	Nocardia farcinica IFM 10152 NC_006361.1	Cytochrome_c_oxidase_polypeptide_II__EC_1.9.3.1_	1
6666666_102747_7259	Central metabolism	Red	circle	Nocardia vinacea NBRC 16497 BAGN01	hypothetical_protein	1
6666666_102771_4373	Central metabolism	Red	circle	Nocardia veterana NBRC 100344 BAGM01	hypothetical_protein	1
6666666_102802_4524	Central metabolism	Red	circle	Nocardia sp. NRRL WC-3656 JOJF01	Glutamine_synthetase__EC_6.3.1.2__putative	1
6666666_102798_5036	Central metabolism	Red	circle	Nocardia aobensis NBRC 100429 BAFQ01	Cytochrome_c_type_biogenesis_protein_CcsA_ResC	1
6666666_147084_2497	Central metabolism	Red	circle	Nocardia nova SH22a NZ_CP006850.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104501_1573	Central metabolism	Red	circle	Rhodococcus ruber CCSD01	hypothetical_protein	1
6666666_147118_3125	Central metabolism	Red	circle	Rhodococcus aetherivorans NZ_CP011341.1	Ferrous_iron_transport_periplasmic_protein_EfeO_contains_peptidase_M75_domain_and__frequently__cupredoxin_like_domain	1
6666666_104441_3651	Central metabolism	Red	circle	Rhodococcus rhodochrous ATCC 21198 AZHI01	Urea_ABC_transporter_permease_protein_UrtB	1
6666666_147154_1058	Central metabolism	Red	circle	Rhodococcus pyridinivorans SB3094 NC_023150.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104474_872	Central metabolism	Red	circle	Rhodococcus pyridinivorans AK37 AHBW01	Transcriptional_regulator_TetR_family	1
6666666_104487_4949	Central metabolism	Red	circle	Rhodococcus fascians A44A JMEX01 NC_012522.1	FIG00821109_hypothetical_protein	1
6666666_104459_3143	Central metabolism	Red	circle	Rhodococcus sp. 114MFTsu31 ARTN01	Sulfate_adenylyltransferase_subunit_1__EC_2.7.7.4_	1
6666666_146877_1432	Central metabolism	Red	circle	Amycolicicoccus subflavus DQS3-9A1 NC_015564.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146897_4443	Central metabolism	Red	circle	Rhodococcus equi ATCC 33707 NZ_CM001149.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104493_2268	Central metabolism	Red	circle	Rhodococcus equi NBRC 101255 = C 7 APJC01	Formaldehyde_dehydrogenase_MscR_NAD_mycothiol_dependent__EC_1.2.1.66____S_nitrosomycothiol_reductase_MscR	1
6666666_104481_2930	Central metabolism	Red	circle	Rhodococcus defluvii JPOC01	Transcriptional_regulator_MarR_family	1
6666666_104528_3843	Central metabolism	Red	circle	Rhodococcus triatomae BKS 15-14 AODO01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104492_4197	Central metabolism	Red	circle	Rhodococcus rhodnii LMG 5362 APMY01	Nitrilotriacetate_monooxygenase_component_B__EC_1.14.13.__	1
6666666_104448_3913	Central metabolism	Red	circle	Rhodococcus wratislaviensis NBRC 100605 BAWF01	Heat_shock_protein_60_family_co_chaperone_GroES	1
6666666_104457_5644	Central metabolism	Red	circle	Rhodococcus imtechensis RKJ300 = JCM 13270 AJJH01	hypothetical_protein	1
6666666_104503_2671	Central metabolism	Red	circle	Rhodococcus qingshengii BKS 20-40 AODN01	FIG00821579_hypothetical_protein	1
6666666_104452_3869	Central metabolism	Red	circle	Rhodococcus erythropolis SK121 ACNO01	hypothetical_protein	1
6666666_104538_5924	Central metabolism	Red	circle	Rhodococcus rhodochrous JNWS01	FIG00998208_hypothetical_protein	1
6666666_111053_1932	Central metabolism	Red	circle	Gordonia Effusa Nbrc 100432 BAEH01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111040_1734	Central metabolism	Red	circle	Gordonia Araii Nbrc 100433 BAEE01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111003_3363	Central metabolism	Red	circle	Gordonia Malaquae Nbrc 108250 BAOP01	Phage_integrase_site_specific_serine_recombinase_#_Pham23	1
6666666_111006_2979	Central metabolism	Red	circle	Gordonia Hirsuta Dsm 44140 = Nbrc 16056 BANT01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110978_835	Central metabolism	Red	circle	Gordonia Shandongensis Dsm 45094 AUHE01	Phytoene_dehydrogenase__EC_1.14.99.__	1
6666666_111024_2782	Central metabolism	Red	circle	Gordonia Sihwensis Nbrc 108236 BANU01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111007_2783	Central metabolism	Red	circle	Gordonia Neofelifaecis Nrrl B-59395 AEUD01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111031_3030	Central metabolism	Red	circle	Gordonia Paraffinivorans Nbrc 108238 BAOQ01	Exodeoxyribonuclease_V_beta_chain__EC_3.1.11.5_	1
6666666_111019_3515	Central metabolism	Red	circle	Gordonia Rubripertincta Nbrc 101908 BAHB01	FIG00864913_hypothetical_protein	1
6666666_111025_1164	Central metabolism	Red	circle	Gordonia Soli Nbrc 108243 BANX01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
526226_13_3024	Central metabolism	Red	circle	Gordonia bronchialis DSM 43247 NC_013441.1	sensor_kinase_two_component_system	1
6666666_111067_1948	Central metabolism	Red	circle	Gordonia Rhizosphera Nbrc 16068 BAHC01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110987_1967	Central metabolism	Red	circle	Gordonia Polyisoprenivorans Hw436 ARVZ01	FIG00816704_hypothetical_protein	1
6666666_110999_540	Central metabolism	Red	circle	Gordonia Sputi Nbrc 100414 BAFC01	Benzoate_transport_protein	1
6666666_111069_1346	Central metabolism	Red	circle	Gordonia Otitidis Nbrc 100426 BAFB01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111014_532	Central metabolism	Red	circle	Gordonia Aichiensis Nbrc 108223 BANR01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110976_1754	Central metabolism	Red	circle	Gordonia Amarae Nbrc 15530 BAED01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_110998_3646	Central metabolism	Red	circle	Gordonia Terrae JNXA01	Transcriptional_regulator_GntR_family	1
6666666_146910_3091	Central metabolism	Red	circle	Gordonia sp. KTR9 NC_018581.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111049_1012	Central metabolism	Red	circle	Gordonia Amicalis Nbrc 100051 = Jcm 11271 BANS01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111028_1409	Central metabolism	Red	circle	Gordonia Namibiensis Nbrc 108229 BAHE01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111018_2066	Central metabolism	Red	circle	Gordonia Alkanivorans Cgmcc 6845 AYXO01	putative_transcriptional_regulator	1
6666666_110979_1467	Central metabolism	Red	circle	Gordonia Kroppenstedtii Dsm 45133 AQYG01	putative_ATP_dependent_RNA_helicase	1
6666666_102746_1174	Central metabolism	Red	circle	Nocardia sp. 348MFTsu51 ARTM01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_112785_1297	Central metabolism	Red	circle	Microbispora sp. NRRL B-24597 JOAF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_113010_1292	Central metabolism	Red	circle	Kitasatospora arboriphila strain NRRL B-24581 JNYV01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111167_1740	Central metabolism	Red	circle	Williamsia Sp. D3 AYTE01	Tryptophan_associated_membrane_protein	1
6666666_110152_830	Central metabolism	Red	circle	Dietzia cinnamea p4 AEKG01	6_phosphofructokinase__EC_2.7.1.11_	1
6666666_110138_659	Central metabolism	Red	circle	Dietzia sp. Ucd-thp AOSR01	Ribulosamine_erythrulosamine_3_kinase_potentially_involved_in_protein_deglycation	1
6666666_110157_58	Central metabolism	Red	circle	Dietzia alimentaria 72 AGFF01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104611_3818	Central metabolism	Red	circle	Pseudonocardia asaccharolytica DSM 44247 = NBRC 16224 AUII01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146903_2880	Central metabolism	Red	circle	Pseudonocardia dioxanivorans CB1190 NC_015312.1	putative_secreted_protein	1
6666666_112804_5403	Central metabolism	Red	circle	Pseudonocardia sp. P1 ADUJ01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104554_5688	Central metabolism	Red	circle	Pseudonocardia sp. P2 AEGE01	Chromosomal_replication_initiator_protein_DnaA	2
6666666_104596_5014	Central metabolism	Red	circle	Pseudonocardia spinosispora DSM 44797 AUBB01	Coenzyme_F420_dependent_oxidoreductase	1
6666666_104623_3009	Central metabolism	Red	circle	Pseudonocardia acaciae DSM 45401 JIAI01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111166_3148	Central metabolism	Red	circle	Actinopolyspora erythraea JPMV01	RNA_binding_methyltransferase_FtsJ_like	1
6666666_111164_1694	Central metabolism	Red	circle	Actinopolyspora mortivallis DSM 44261 AQZN01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_111163_1845	Central metabolism	Red	circle	Actinopolyspora halophila DSM 43834 AQUI01	Septum_formation_protein_Maf	1
6666666_104629_1842	Central metabolism	Red	circle	Saccharopolyspora rectivirgula JNVU01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_112812_1475	Central metabolism	Red	circle	Saccharopolyspora rectivirgula DSM 43747 AYJW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104572_1780	Central metabolism	Red	circle	Saccharopolyspora erythraea D AVCN01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_146899_5859	Central metabolism	Red	circle	Saccharopolyspora erythraea NRRL 2338 NC_009142.1	putative_ABC_type_sugar_transport_system_permease_component	1
6666666_104608_8016	Central metabolism	Red	circle	Saccharopolyspora spinosa NRRL 18395 AEYC01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104686_5561	Central metabolism	Red	circle	Kutzneria albida NRRL B-24060 JNYH01	putative_oxidoreductase	1
1449976_6_7017	Central metabolism	Red	circle	Kutzneria albida DSM 43870 NZ_CP007155.1	hypothetical_protein	1
6666666_104454_259	Central metabolism	Red	circle	Amycolatopsis halophila YIM 93223 AZAK01	hypothetical_protein	1
6666666_104727_1879	Central metabolism	Red	circle	Thermocrispum municipale DSM 44069 ATYT01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104701_3700	Central metabolism	Red	circle	Thermocrispum agreste DSM 44070 ATYX01	ATP_synthase_F0_sector_subunit_b	1
6666666_104473_3641	Central metabolism	Red	circle	Saccharomonospora viridis JRZE01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_147170_2868	Central metabolism	Red	circle	Saccharomonospora viridis DSM 43017 NC_013159.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104476_783	Central metabolism	Red	circle	Saccharomonospora sp. CNQ490 AZUM01	protein_of_unknown_function_DUF885	1
6666666_146841_1148	Central metabolism	Red	circle	Saccharomonospora azurea NA-128 NZ_CM001466.1	hypothetical_protein	1
6666666_104536_3585	Central metabolism	Red	circle	Saccharomonospora xinjiangensis XJ-54 AICV01	Ribonuclease_HII__EC_3.1.26.4_	1
6666666_147079_3516	Central metabolism	Red	circle	Saccharomonospora glauca K62 NZ_CM001484.1	putative_secreted_peptidase	1
6666666_147108_3708	Central metabolism	Red	circle	Saccharomonospora cyanea NA-134 NZ_CM001440.1	Epoxide_hydrolase__EC_3.3.2.9_	1
6666666_112808_55	Central metabolism	Red	circle	Saccharomonospora saliphila YIM 90502 AICY01	hypothetical_protein	1
6666666_111168_376	Central metabolism	Red	circle	Actinopolyspora iraqiensis IQ-H1 AICW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_112802_3678	Central metabolism	Red	circle	Prauserella rugosa JOIJ01	transcriptional_regulator_SARP_family	1
6666666_147160_3848	Transition Enzyme (antiSMASH and Central metabolism)	Purple	circle	Saccharomonospora marina XMU15 NZ_CM001439.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104537_5722	Central metabolism	Red	circle	Amycolatopsis nigrescens CSC17Ta-90 ARVW01	major_facilitator_superfamily_MFS_1	1
6666666_104445_3859	Central metabolism	Red	circle	Amycolatopsis taiwanensis DSM 45107 JAFB01	Osmosensitive_K_channel_histidine_kinase_KdpD__EC_2.7.3.__	1
6666666_147097_5340	Central metabolism	Red	circle	Amycolatopsis methanolica 239 NZ_CP009110.1	secreted_trypsin_like_serine_protease	1
6666666_104511_999	Central metabolism	Red	circle	Amycolatopsis thermoflava N1165 AXBH01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104471_4113	Central metabolism	Red	circle	Amycolatopsis sp. ATCC 39116 AFWY03	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104541_3276	Central metabolism	Red	circle	Amycolatopsis jejuensis JNYZ01	hypothetical_protein	1
6666666_104475_8126	Central metabolism	Red	circle	Amycolatopsis alba DSM 44262 ARAF01	Trp_repressor_binding_protein	1
6666666_112803_6121	Central metabolism	Red	circle	Amycolatopsis azurea DSM 43854 ANMG01	secreted_alkaline_phosphatase	1
6666666_146837_2215	Central metabolism	Red	circle	Amycolatopsis japonica strain MG417-CF17 NZ_CP008953.1	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_104540_5693	Central metabolism	Red	circle	Amycolatopsis decaplanina DSM 44594 AOHO01	hypothetical_protein	1
1156913_7_5719	Central metabolism	Red	circle	Amycolatopsis orientalis HCCB10007 NC_021252.1	Carbohydrate_binding_family_6	1
6666666_104510_2065	Central metabolism	Red	circle	Amycolatopsis lurida NRRL 2430 JFBM01	FIG01129619_hypothetical_protein	1
6666666_104468_1442	Central metabolism	Red	circle	Amycolatopsis sp. MJM2582 JPLW01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
6666666_112828_6888	Central metabolism	Red	circle	Streptomyces sp. AA4 ACEV01	Phosphoribosylformimino_5_aminoimidazole_carboxamide_ribotide_isomerase__EC_5.3.1.16____Acting_phosphoribosylanthranilate_isomerase__EC_5.3.1.24_	1
