Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_136306_26	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fuscovaginae upb0736 AIEU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136673_5731	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fuscovaginae cb98818 ALAQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136781_5653	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas japonica nbrc 103040 = dsm 22348 BBIR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102206_323	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas alkylphenolia KL28	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135447_4018	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas vranovensis dsm 16006 AUED01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_167759_1300	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas chlororaphis UFB2	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136532_3321	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas simiae JXQT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102121_2748	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas tolaasii PMS117 AJXG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136381_1906	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas simiae JRMC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136628_4553	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas tolaasii 6264 AKYY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102200_312	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas simiae NZ_CP007637.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136502_2573	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. Cfii64 ATLO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94971_5982	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. 201	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135123_4919	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas veronii JXWQ02	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139100_418	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas veronii 1yb2 JGYI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134850_461	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas veronii 1ydbtex2 AOUH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134718_4898	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas extremaustralis 14-3 substr. 14-3b AHIP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102186_4446	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas poae RE*1-1-14 NC_020209	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102111_325	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens SBW25 NC_012660.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136442_883	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. Rit357 JFYX01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136558_199	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas synxantha bg33r AHPP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138999_4530	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas rhodesiae CCYI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138867_1914	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas agarici ncppb 2289 AKBQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139462_1186	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas psychrophila LBHT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135039_1119	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas psychrophila JYKZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135094_1523	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas lundensis JYKY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102124_2453	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fragi A22 AHZY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136315_2453	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fragi a22 AHZY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139455_4242	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens LCYW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135055_2105	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas deceptionensis JYKX01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136568_186	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas taetrolens JYLA01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136477_2721	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas kilonensis JZXC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135439_5665	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas batumici JXDG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135407_2785	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas gingeri ncppb 3146 AKBP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134727_1956	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas frederiksbergensis JQGJ02	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134757_5592	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens q8r1-96 AHPO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134751_1405	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas brassicacearum JBON01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139014_2653	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas brassicacearum 51mfcvi2.1 AZOC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102116_370	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas brassicacearum subsp. brassicacearum NFM421 NC_015379.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102177_1985	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas chlororaphis HT66 ATBG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102142_371	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas chlororaphis subsp. aurantiaca PB-St2 AYUD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102204_234	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas chlororaphis NZ_CP008696.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135963_1719	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas chlororaphis subsp. Aureofaciens 30-84 AHHJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134926_4396	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas chlororaphis subsp. Chlororaphis gp72 AHAY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102106_353	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens F113 NC_016830.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136396_5583	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens wayne1 CADX01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_155391_371	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas protegens Pf5	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_155399_377	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas protegens Cab57	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135409_3661	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens wayne1 CADW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94942_3495	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	pseudomonas sp 81	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94978_4423	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. B14	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94976_3616	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. B19	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94968_4039	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. B12	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_107170_374	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas protegens CHA0	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94973_2388	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. 9-1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_94974_4199	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. B11	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102201_315	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas brassicacearum NZ_CP007410.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102131_5364	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens Q2-87 NZ_CM001558.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102122_1732	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mandelii JR-1 AJFM01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135374_2561	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mandelii pd30 AZQQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_162460_326	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas fluorescens pf0-1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_162465_1664	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp RIT288	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134852_5260	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas moraviensis r28-s AYMZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_148173_5027	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp 91RF	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135023_2364	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas lini JYLB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138937_4348	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas mandelii 36mfcvi1.1 ARLP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102117_4621	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas umsongensis 20MFCvi1.1 ARIW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136383_1955	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas umsongensis unc430cl58col JHVT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_162464_4405	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp RIT-PI-r	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135065_2122	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas lutea JRMB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135022_824	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas viridiflava JXQO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136235_4916	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas viridiflava ta043 AVDV01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135394_2681	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas viridiflava uasws0038 AMQP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139457_2818	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Syringae JYHJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136744_2458	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae kctc 12500 AYTM02	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136810_1518	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae brip39023 AMZX01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102202_4887	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas cichorii JBC1 NZ_CP007039.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138909_3213	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Pisi str. Pp1 AUZR02	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136557_113	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Avellanae str. Ispave013 AKCJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	1
6666666_135140_192	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas amygdali pv. Tabaci str. Atcc 11528 LCWS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136328_2275	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Viburni JYHK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136867_2491	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas amygdali pv. Lachrymans LCWT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102109_1308	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. actinidiae ICMP 18884 NZ_CM002751.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136754_1331	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas meliae JYHE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138932_1854	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Theae ncppb 2598 ATDJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135136_469	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Atrofaciens str. Dsm 50255 AWUI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_137355_3929	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Panici str. Lmg 2367 ALAC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134933_1734	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Maculicola JYHH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102135_2575	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. lachrymans str. M301315 AEAF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135348_861	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas amygdali pv. Dendropanacis JYHG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135144_5149	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Actinidiae icmp 18884 AOKO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135434_306	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas amygdali JYHB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136299_5425	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas savastanoi pv. Glycinea str. B076 AEGG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135453_3200	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas savastanoi pv. Savastanoi JYHF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134879_858	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Tomato JRRA01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135143_1420	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Papulans JYHI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136390_3631	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas syringae pv. Coryli str. Ncppb 4273 AWQP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296212_3083	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas flexibilis ATCC 29606	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136600_635	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas tuomuerensis JTAK01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_138926_2111	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas azotifigens dsm 17556 AUDU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296199_3019	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas oryzae KCTC32247	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296207_598	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas guangdongensis CCTCC2012022	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135476_303	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas luteola xldn4-9 ALAT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296366_1918	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas zeshuii KACC 15471	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102140_5397	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas resinovorans NBRC 106553 NC_021499.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136579_964	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas resinovorans dsm 21078 AUIE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135176_5802	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas alcaligenes mry13-0052 BATO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134846_3149	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas alcaligenes nbrc 14159 BATI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139474_2468	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa LFMR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134940_677	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa bl17 AXPJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_137560_2824	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa JTUR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136667_5591	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa LFMQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135371_469	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas otitidis JGYF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135533_5533	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa mpao1/p1 AHKM01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135505_5769	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa 3573 JIEN01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102098_2280	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa str. Stone 130 AQFN01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136644_3458	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas denitrificans JVFY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136806_2678	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa bwh058 JIES01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134859_5851	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa 19br AFXJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136615_2165	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa atcc 15442 AYUC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136749_1627	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa sg17m JALF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135241_2567	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas sp. P179 AQFO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102104_5380	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa PAO1 NC_002516.2	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135252_1711	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa CCVU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136670_5047	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas protegens JVPC01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136854_2397	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas denitrificans JVSJ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_139525_1743	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa JYGC02	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135168_4663	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas aeruginosa CTFI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_136550_4292	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas taeanensis ms-3 AWSQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_134964_493	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas stutzeri JYHV01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296227_3415	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas guineae LMG 24016	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296231_2418	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas borbori DSM17834	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_296223_4786	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas benzenivorans DSM 8628	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_135535_2825	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas nitroreducens JUEH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102115_7354	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas nitroreducens HBP1 AZRU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_102207_5391	Secondary metabolism (EvoMining Hit)	#a5bb47	circle	Pseudomonas knackmussi B13	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
